Precision,Recall,Threshold
0.7421383647798742,0.9915966386554622,1.9546641410523869e-81
0.7436974789915967,0.9915966386554622,6.325897918129656e-81
0.7452631578947368,0.9915966386554622,1.2793331552718686e-80
0.7468354430379747,0.9915966386554622,2.020303810978713e-78
0.7484143763213531,0.9915966386554622,3.047713933232065e-77
0.75,0.9915966386554622,1.112974482522794e-76
0.7515923566878981,0.9915966386554622,3.8027281518136974e-75
0.7531914893617021,0.9915966386554622,4.3002726033222827e-72
0.7547974413646056,0.9915966386554622,1.3167893848699959e-71
0.7564102564102564,0.9915966386554622,1.2158605223992643e-70
0.7580299785867237,0.9915966386554622,3.799821717790747e-68
0.759656652360515,0.9915966386554622,6.251631471449798e-67
0.7612903225806451,0.9915966386554622,2.7240371659490254e-66
0.7629310344827587,0.9915966386554622,2.9788608488864844e-66
0.7645788336933045,0.9915966386554622,5.075820799321557e-66
0.7640692640692641,0.988795518207283,2.1159128933746134e-65
0.7657266811279827,0.988795518207283,1.6839369198431606e-63
0.7673913043478261,0.988795518207283,1.0150547831819224e-62
0.7690631808278867,0.988795518207283,1.7940027120821605e-61
0.7707423580786026,0.988795518207283,5.6736414503628644e-61
0.7724288840262582,0.988795518207283,5.985842940272231e-59
0.7741228070175439,0.988795518207283,1.4969012860943672e-58
0.7758241758241758,0.988795518207283,2.185352886742913e-58
0.7775330396475771,0.988795518207283,4.621520962267533e-58
0.7792494481236203,0.988795518207283,3.681803326598361e-57
0.7809734513274337,0.988795518207283,1.431681533931327e-56
0.7827050997782705,0.988795518207283,8.453054706201781e-56
0.7844444444444445,0.988795518207283,9.952589640054678e-56
0.7861915367483296,0.988795518207283,1.1392172432334897e-54
0.7879464285714286,0.988795518207283,3.889034979411274e-53
0.7897091722595079,0.988795518207283,4.826886775930664e-53
0.7914798206278026,0.988795518207283,8.485146236759195e-52
0.7932584269662921,0.988795518207283,9.016704303332443e-52
0.795045045045045,0.988795518207283,1.0622819737441994e-50
0.7968397291196389,0.988795518207283,2.1231163060392593e-49
0.7963800904977375,0.9859943977591037,3.099104316641631e-48
0.7981859410430839,0.9859943977591037,4.3056708234891845e-47
0.8,0.9859943977591037,4.5474096806254156e-45
0.8018223234624146,0.9859943977591037,1.2096048894644186e-43
0.8036529680365296,0.9859943977591037,7.739798529681082e-43
0.8054919908466819,0.9859943977591037,1.885560346591188e-40
0.8073394495412844,0.9859943977591037,2.9167947193307998e-40
0.8091954022988506,0.9859943977591037,3.08441216397599e-38
0.8110599078341014,0.9859943977591037,1.2789626022638447e-37
0.812933025404157,0.9859943977591037,1.7854017359318963e-36
0.8148148148148148,0.9859943977591037,1.220456292017438e-35
0.8167053364269141,0.9859943977591037,1.3306550354783807e-35
0.8186046511627907,0.9859943977591037,9.323484224561934e-34
0.8205128205128205,0.9859943977591037,9.893641527172072e-32
0.822429906542056,0.9859943977591037,4.363711990305486e-31
0.8243559718969555,0.9859943977591037,8.094456117558772e-31
0.8262910798122066,0.9859943977591037,1.2490262134457257e-30
0.8258823529411765,0.9831932773109243,6.3021515647428644e-30
0.8278301886792453,0.9831932773109243,1.8358049180909699e-29
0.8297872340425532,0.9831932773109243,3.0399114348112003e-29
0.8317535545023697,0.9831932773109243,3.1709749091384985e-29
0.833729216152019,0.9831932773109243,1.4202789038422747e-28
0.8333333333333334,0.9803921568627451,7.597835826812077e-28
0.8353221957040573,0.9803921568627451,9.063661833836518e-28
0.8373205741626795,0.9803921568627451,1.6600239239168238e-27
0.8393285371702638,0.9803921568627451,1.7925424065909877e-27
0.8413461538461539,0.9803921568627451,4.3220711460181705e-27
0.8433734939759037,0.9803921568627451,9.699203685134883e-27
0.8454106280193237,0.9803921568627451,4.5257839340823765e-26
0.847457627118644,0.9803921568627451,5.727568217824906e-26
0.8495145631067961,0.9803921568627451,1.9729801299813108e-25
0.851581508515815,0.9803921568627451,3.5963393102318475e-25
0.8536585365853658,0.9803921568627451,7.451785698299727e-25
0.8533007334963325,0.9775910364145658,4.058625437753532e-24
0.8553921568627451,0.9775910364145658,3.5131326962377674e-23
0.8574938574938575,0.9775910364145658,6.698824610339607e-23
0.8596059113300493,0.9775910364145658,5.891102419851179e-22
0.8617283950617284,0.9775910364145658,1.5375584003051847e-21
0.8638613861386139,0.9775910364145658,3.448460514855676e-21
0.8660049627791563,0.9775910364145658,7.575905037476855e-21
0.8656716417910447,0.9747899159663865,1.3912161595879175e-20
0.8678304239401496,0.9747899159663865,7.503293308022289e-20
0.87,0.9747899159663865,6.7211587295305995e-19
0.8721804511278195,0.9747899159663865,5.041298679641485e-18
0.8743718592964824,0.9747899159663865,1.1014289225744457e-17
0.8765743073047859,0.9747899159663865,1.568674358801888e-16
0.8787878787878788,0.9747899159663865,2.84877351005521e-16
0.8784810126582279,0.9719887955182073,8.323423648480334e-16
0.8807106598984772,0.9719887955182073,3.642445793386531e-15
0.8804071246819338,0.969187675070028,5.131833816688685e-15
0.8826530612244898,0.969187675070028,1.1105815935498441e-14
0.8849104859335039,0.969187675070028,1.520711824582301e-14
0.8871794871794871,0.969187675070028,1.789204550973582e-14
0.8894601542416453,0.969187675070028,2.809996059748213e-14
0.8917525773195877,0.969187675070028,4.9226902503119555e-14
0.8914728682170543,0.9663865546218487,1.605017218332631e-13
0.8937823834196891,0.9663865546218487,7.087478445059008e-13
0.8935064935064935,0.9635854341736695,1.7053523199063346e-12
0.8958333333333334,0.9635854341736695,7.289158704867445e-12
0.8981723237597912,0.9635854341736695,3.8282594892445894e-11
0.900523560209424,0.9635854341736695,6.240180959873292e-11
0.9028871391076115,0.9635854341736695,8.995809970607988e-11
0.9052631578947369,0.9635854341736695,3.308912617600139e-10
0.9076517150395779,0.9635854341736695,2.3355716827776523e-09
0.91005291005291,0.9635854341736695,3.919487164094724e-09
0.9124668435013262,0.9635854341736695,6.523220785967946e-09
0.9148936170212766,0.9635854341736695,7.1657940435854385e-09
0.9173333333333333,0.9635854341736695,1.544019316997334e-08
0.9171122994652406,0.9607843137254902,1.67909758361968e-08
0.9195710455764075,0.9607843137254902,4.763038442550748e-08
0.9220430107526881,0.9607843137254902,6.029826709590516e-08
0.921832884097035,0.957983193277311,6.944446643170332e-08
0.9243243243243243,0.957983193277311,6.435925162033043e-07
0.926829268292683,0.957983193277311,7.137172084672866e-07
0.9293478260869565,0.957983193277311,1.371176724150175e-06
0.9318801089918256,0.957983193277311,2.0003408287148742e-06
0.9344262295081968,0.957983193277311,4.699970273420667e-06
0.936986301369863,0.957983193277311,5.866732093598491e-06
0.9395604395604396,0.957983193277311,1.0083681893453849e-05
0.9393939393939394,0.9551820728291317,4.760711358828936e-05
0.9392265193370166,0.9523809523809523,0.00015709629575801748
0.9418282548476454,0.9523809523809523,0.0001865221538152842
0.9444444444444444,0.9523809523809523,0.0007739528917130613
0.947075208913649,0.9523809523809523,0.0011247145292460718
0.946927374301676,0.9495798319327731,0.0018774186188426616
0.9495798319327731,0.9495798319327731,0.0021951877233011693
0.952247191011236,0.9495798319327731,0.012058201076730175
0.9549295774647887,0.9495798319327731,0.91101995240635
0.9548022598870056,0.9467787114845938,0.968071641091486
0.9546742209631728,0.9439775910364145,0.9691429328187631
0.9573863636363636,0.9439775910364145,0.9750614158198707
0.9601139601139601,0.9439775910364145,0.986289942514119
0.96,0.9411764705882353,0.9938664628258274
0.9598853868194842,0.938375350140056,0.9954588483376505
0.9597701149425287,0.9355742296918768,0.9978326734734837
0.9596541786743515,0.9327731092436975,0.9987703503654086
0.9595375722543352,0.9299719887955182,0.9989738415608185
0.9594202898550724,0.927170868347339,0.9990090108416068
0.9593023255813954,0.9243697478991597,0.9990218357826993
0.9620991253644315,0.9243697478991597,0.9991277423957102
0.9619883040935673,0.9215686274509803,0.9991843217259897
0.9618768328445748,0.9187675070028011,0.9994809697265195
0.961764705882353,0.9159663865546218,0.9996771031385224
0.9646017699115044,0.9159663865546218,0.9996816423336083
0.9644970414201184,0.9131652661064426,0.999689134020685
0.9643916913946587,0.9103641456582633,0.9998069939097893
0.9642857142857143,0.907563025210084,0.99985392565691
0.9671641791044776,0.907563025210084,0.9999280128529964
0.9670658682634731,0.9047619047619048,0.9999457172311859
0.96996996996997,0.9047619047619048,0.9999470176233658
0.9698795180722891,0.9019607843137255,0.9999576049448534
0.972809667673716,0.9019607843137255,0.999958963458921
0.9757575757575757,0.9019607843137255,0.999972151470304
0.9787234042553191,0.9019607843137255,0.9999860874699962
0.9786585365853658,0.8991596638655462,0.9999865870120213
0.9785932721712538,0.896358543417367,0.9999880798355226
0.9785276073619632,0.8935574229691877,0.9999884748241277
0.9784615384615385,0.8907563025210085,0.9999892353949538
0.9814814814814815,0.8907563025210085,0.9999900708277598
0.9814241486068112,0.8879551820728291,0.9999901054209707
0.9813664596273292,0.8851540616246498,0.9999931091396521
0.9813084112149533,0.8823529411764706,0.9999939752831818
0.98125,0.8795518207282913,0.9999954262422972
0.9811912225705329,0.876750700280112,0.9999963693769058
0.9811320754716981,0.8739495798319328,0.9999970365514156
0.9810725552050473,0.8711484593837535,0.999997433707851
0.9810126582278481,0.8683473389355743,0.9999978352573344
0.9841269841269841,0.8683473389355743,0.9999981584876929
0.9840764331210191,0.865546218487395,0.9999981636510554
0.9840255591054313,0.8627450980392157,0.9999985357258314
0.9839743589743589,0.8599439775910365,0.9999986546827919
0.9839228295819936,0.8571428571428571,0.999998895860408
0.9838709677419355,0.8543417366946778,0.999999002988934
0.9838187702265372,0.8515406162464986,0.9999990372979981
0.9837662337662337,0.8487394957983193,0.9999990727210815
0.9837133550488599,0.84593837535014,0.999999176815972
0.9836601307189542,0.8431372549019608,0.9999992034099265
0.9836065573770492,0.8403361344537815,0.9999992291961513
0.9835526315789473,0.8375350140056023,0.9999992900927202
0.9834983498349835,0.834733893557423,0.9999994511482196
0.9834437086092715,0.8319327731092437,0.9999995205468041
0.9833887043189369,0.8291316526610645,0.9999995416717538
0.9833333333333333,0.8263305322128851,0.9999996481359792
0.9866220735785953,0.8263305322128851,0.9999997052515947
0.9865771812080537,0.8235294117647058,0.9999997419967851
0.9865319865319865,0.8207282913165266,0.9999997681034805
0.9864864864864865,0.8179271708683473,0.9999997711794415
0.9864406779661017,0.8151260504201681,0.999999796485484
0.9863945578231292,0.8123249299719888,0.9999997986312764
0.9863481228668942,0.8095238095238095,0.9999998240870761
0.9863013698630136,0.8067226890756303,0.9999998340771303
0.9862542955326461,0.803921568627451,0.9999998625591436
0.9862068965517241,0.8011204481792717,0.9999998677094776
0.986159169550173,0.7983193277310925,0.9999998830196158
0.9861111111111112,0.7955182072829131,0.9999998834622869
0.9860627177700348,0.7927170868347339,0.9999999003356393
0.986013986013986,0.7899159663865546,0.9999999181942945
0.9894736842105263,0.7899159663865546,0.9999999217624818
0.9894366197183099,0.7871148459383753,0.9999999358767638
0.9893992932862191,0.7843137254901961,0.9999999367627324
0.9893617021276596,0.7815126050420168,0.9999999414593804
0.9893238434163701,0.7787114845938375,0.9999999631792693
0.9928571428571429,0.7787114845938375,0.9999999678113435
0.992831541218638,0.7759103641456583,0.9999999705442515
0.9928057553956835,0.773109243697479,0.9999999716043511
0.9927797833935018,0.7703081232492998,0.9999999748030962
0.9927536231884058,0.7675070028011205,0.9999999846530284
0.9927272727272727,0.7647058823529411,0.9999999858317672
0.9927007299270073,0.7619047619047619,0.999999986760665
0.9926739926739927,0.7591036414565826,0.9999999867784943
0.9926470588235294,0.7563025210084033,0.999999987757862
0.992619926199262,0.7535014005602241,0.9999999885704334
0.9925925925925926,0.7507002801120448,0.9999999891027809
0.9925650557620818,0.7478991596638656,0.9999999895300355
0.9925373134328358,0.7450980392156863,0.9999999898982894
0.9925093632958801,0.742296918767507,0.9999999908046409
0.9924812030075187,0.7394957983193278,0.9999999912152973
0.9924528301886792,0.7366946778711485,0.9999999925616319
0.9924242424242424,0.7338935574229691,0.9999999929840122
0.9923954372623575,0.7310924369747899,0.9999999930383048
0.9961832061068703,0.7310924369747899,0.9999999931855212
0.9961685823754789,0.7282913165266106,0.9999999944189693
0.9961538461538462,0.7254901960784313,0.9999999946221809
0.9961389961389961,0.7226890756302521,0.9999999949411844
0.9961240310077519,0.7198879551820728,0.9999999955829377
0.9961089494163424,0.7170868347338936,0.9999999955993388
0.99609375,0.7142857142857143,0.999999995839346
0.996078431372549,0.711484593837535,0.9999999959546475
0.9960629921259843,0.7086834733893558,0.9999999961592287
0.9960474308300395,0.7058823529411765,0.9999999965855135
0.996031746031746,0.7030812324929971,0.999999996624739
0.9960159362549801,0.7002801120448179,0.9999999968742639
0.996,0.6974789915966386,0.9999999969516971
0.9959839357429718,0.6946778711484594,0.9999999969625655
0.9959677419354839,0.6918767507002801,0.9999999972298461
0.9959514170040485,0.6890756302521008,0.9999999974507592
0.9959349593495935,0.6862745098039216,0.9999999977664746
0.9959183673469387,0.6834733893557423,0.999999997809633
0.9959016393442623,0.680672268907563,0.9999999978363654
0.9958847736625515,0.6778711484593838,0.999999997840991
0.9958677685950413,0.6750700280112045,0.9999999982505656
0.995850622406639,0.6722689075630253,0.9999999983122176
0.9958333333333333,0.6694677871148459,0.999999998442
0.99581589958159,0.6666666666666666,0.9999999984453343
0.9957983193277311,0.6638655462184874,0.9999999985048955
0.9957805907172996,0.6610644257703081,0.9999999988930988
0.9957627118644068,0.6582633053221288,0.9999999989019948
0.9957446808510638,0.6554621848739496,0.9999999991694146
0.9957264957264957,0.6526610644257703,0.9999999992293613
0.9957081545064378,0.6498599439775911,0.999999999247132
0.9956896551724138,0.6470588235294118,0.9999999993205879
0.9956709956709957,0.6442577030812325,0.9999999993421529
0.9956521739130435,0.6414565826330533,0.9999999993761435
0.9956331877729258,0.6386554621848739,0.9999999993871374
0.9956140350877193,0.6358543417366946,0.9999999993893898
0.9955947136563876,0.6330532212885154,0.9999999994260911
0.995575221238938,0.6302521008403361,0.9999999994368851
0.9955555555555555,0.6274509803921569,0.9999999995165734
0.9955357142857143,0.6246498599439776,0.9999999995241708
0.9955156950672646,0.6218487394957983,0.9999999995256967
0.9954954954954955,0.6190476190476191,0.9999999995472422
0.995475113122172,0.6162464985994398,0.9999999995566959
0.9954545454545455,0.6134453781512605,0.9999999995662066
0.9954337899543378,0.6106442577030813,0.9999999995886188
0.9954128440366973,0.6078431372549019,0.9999999996056079
0.9953917050691244,0.6050420168067226,0.9999999996067879
0.9953703703703703,0.6022408963585434,0.9999999996135038
0.9953488372093023,0.5994397759103641,0.9999999996341362
0.9953271028037384,0.5966386554621849,0.9999999996621387
0.9953051643192489,0.5938375350140056,0.9999999996827746
0.9952830188679245,0.5910364145658263,0.9999999996852296
0.995260663507109,0.5882352941176471,0.999999999699213
0.9952380952380953,0.5854341736694678,0.9999999997019771
0.9952153110047847,0.5826330532212886,0.9999999997042437
0.9951923076923077,0.5798319327731093,0.9999999997045155
0.9951690821256038,0.5770308123249299,0.9999999997108375
0.9951456310679612,0.5742296918767507,0.9999999997167208
0.9951219512195122,0.5714285714285714,0.9999999997356532
0.9950980392156863,0.5686274509803921,0.999999999739881
0.9950738916256158,0.5658263305322129,0.9999999997699724
0.995049504950495,0.5630252100840336,0.9999999997710454
0.9950248756218906,0.5602240896358543,0.9999999997883862
0.995,0.5574229691876751,0.9999999997900044
0.9949748743718593,0.5546218487394958,0.9999999997944133
0.9949494949494949,0.5518207282913166,0.9999999997999431
0.9949238578680203,0.5490196078431373,0.9999999998069136
0.9948979591836735,0.5462184873949579,0.9999999998097913
0.9948717948717949,0.5434173669467787,0.999999999836902
0.9948453608247423,0.5406162464985994,0.9999999998441726
0.9948186528497409,0.5378151260504201,0.9999999998482743
0.9947916666666666,0.5350140056022409,0.9999999998513314
0.9947643979057592,0.5322128851540616,0.9999999998607443
0.9947368421052631,0.5294117647058824,0.9999999998612545
0.9947089947089947,0.5266106442577031,0.9999999998659845
0.9946808510638298,0.5238095238095238,0.9999999998673754
0.9946524064171123,0.5210084033613446,0.9999999998721325
0.9946236559139785,0.5182072829131653,0.9999999998936993
0.9945945945945946,0.5154061624649859,0.9999999999045102
0.9945652173913043,0.5126050420168067,0.9999999999070734
0.994535519125683,0.5098039215686274,0.9999999999084412
0.9945054945054945,0.5070028011204482,0.9999999999145341
0.994475138121547,0.5042016806722689,0.9999999999164171
0.9944444444444445,0.5014005602240896,0.99999999991687
0.994413407821229,0.49859943977591037,0.999999999923455
0.9943820224719101,0.4957983193277311,0.999999999924043
0.9943502824858758,0.49299719887955185,0.9999999999256168
0.9943181818181818,0.49019607843137253,0.9999999999312834
0.9942857142857143,0.48739495798319327,0.9999999999350315
0.9942528735632183,0.484593837535014,0.9999999999392202
0.9942196531791907,0.48179271708683474,0.9999999999446914
0.9941860465116279,0.4789915966386555,0.9999999999490932
0.9941520467836257,0.47619047619047616,0.9999999999491163
0.9941176470588236,0.4733893557422969,0.9999999999558771
0.9940828402366864,0.47058823529411764,0.999999999955886
0.9940476190476191,0.4677871148459384,0.9999999999576996
0.9940119760479041,0.4649859943977591,0.999999999959094
0.9939759036144579,0.46218487394957986,0.9999999999596234
0.9939393939393939,0.45938375350140054,0.9999999999627569
0.9939024390243902,0.4565826330532213,0.9999999999637925
0.9938650306748467,0.453781512605042,0.9999999999653877
0.9938271604938271,0.45098039215686275,0.9999999999680345
0.9937888198757764,0.4481792717086835,0.9999999999777378
0.99375,0.44537815126050423,0.9999999999810321
0.9937106918238994,0.4425770308123249,0.9999999999827516
0.9936708860759493,0.43977591036414565,0.9999999999832632
0.9936305732484076,0.4369747899159664,0.9999999999843308
0.9935897435897436,0.4341736694677871,0.9999999999862847
0.9935483870967742,0.43137254901960786,0.999999999986434
0.9935064935064936,0.42857142857142855,0.9999999999865921
0.9934640522875817,0.4257703081232493,0.9999999999895994
0.993421052631579,0.42296918767507,0.9999999999915516
0.9933774834437086,0.42016806722689076,0.9999999999921769
0.9933333333333333,0.4173669467787115,0.9999999999927701
0.9932885906040269,0.41456582633053224,0.9999999999930402
0.9932432432432432,0.4117647058823529,0.9999999999931184
0.9931972789115646,0.40896358543417366,0.9999999999933369
0.9931506849315068,0.4061624649859944,0.9999999999934239
0.993103448275862,0.40336134453781514,0.9999999999934488
0.9930555555555556,0.4005602240896359,0.9999999999936371
0.993006993006993,0.39775910364145656,0.9999999999936655
0.9929577464788732,0.3949579831932773,0.9999999999938609
0.9929078014184397,0.39215686274509803,0.9999999999938858
0.9928571428571429,0.38935574229691877,0.9999999999952927
0.9928057553956835,0.3865546218487395,0.9999999999953353
0.9927536231884058,0.38375350140056025,0.9999999999953619
0.9927007299270073,0.38095238095238093,0.9999999999954667
0.9926470588235294,0.37815126050420167,0.9999999999956231
0.9925925925925926,0.3753501400560224,0.9999999999961044
0.9925373134328358,0.37254901960784315,0.9999999999970015
0.9924812030075187,0.3697478991596639,0.9999999999973024
0.9924242424242424,0.36694677871148457,0.999999999997403
0.9923664122137404,0.3641456582633053,0.9999999999976481
0.9923076923076923,0.36134453781512604,0.9999999999976854
0.9922480620155039,0.3585434173669468,0.9999999999978293
0.9921875,0.3557422969187675,0.9999999999981093
0.9921259842519685,0.35294117647058826,0.9999999999983924
0.9920634920634921,0.35014005602240894,0.9999999999984173
0.992,0.3473389355742297,0.9999999999984892
0.9919354838709677,0.3445378151260504,0.9999999999985523
0.991869918699187,0.34173669467787116,0.999999999998618
0.9918032786885246,0.3389355742296919,0.9999999999988223
0.9917355371900827,0.33613445378151263,0.9999999999990159
0.9916666666666667,0.3333333333333333,0.9999999999991989
0.9915966386554622,0.33053221288515405,0.9999999999992042
0.9915254237288136,0.3277310924369748,0.9999999999992184
0.9914529914529915,0.32492997198879553,0.9999999999992291
0.9913793103448276,0.32212885154061627,0.9999999999992397
0.991304347826087,0.31932773109243695,0.9999999999992912
0.9911504424778761,0.3137254901960784,0.9999999999994742
0.9910714285714286,0.31092436974789917,0.9999999999995648
0.990990990990991,0.3081232492997199,0.9999999999995843
0.990909090909091,0.30532212885154064,0.9999999999996128
0.9908256880733946,0.3025210084033613,0.9999999999996998
0.9907407407407407,0.29971988795518206,0.9999999999997051
0.9906542056074766,0.2969187675070028,0.9999999999997247
0.9905660377358491,0.29411764705882354,0.9999999999997584
0.9904761904761905,0.2913165266106443,0.9999999999997797
0.9903846153846154,0.28851540616246496,0.9999999999998339
0.9902912621359223,0.2857142857142857,0.9999999999998703
0.9901960784313726,0.28291316526610644,0.999999999999913
0.9900990099009901,0.2801120448179272,0.9999999999999183
0.99,0.2773109243697479,0.9999999999999218
0.98989898989899,0.27450980392156865,0.9999999999999591
0.9897959183673469,0.27170868347338933,0.999999999999964
0.9896907216494846,0.2689075630252101,0.9999999999999645
0.9895833333333334,0.2661064425770308,0.9999999999999716
0.9894736842105263,0.26330532212885155,0.9999999999999751
0.9893617021276596,0.2605042016806723,0.9999999999999769
0.9891304347826086,0.2549019607843137,0.9999999999999787
0.9887640449438202,0.24649859943977592,0.9999999999999822
0.9886363636363636,0.24369747899159663,0.9999999999999858
0.9883720930232558,0.23809523809523808,0.9999999999999876
0.9879518072289156,0.22969187675070027,0.9999999999999893
0.9878048780487805,0.226890756302521,0.9999999999999911
0.9876543209876543,0.22408963585434175,0.9999999999999929
0.9875,0.22128851540616246,0.9999999999999947
0.9871794871794872,0.21568627450980393,0.9999999999999964
0.9866666666666667,0.20728291316526612,0.9999999999999973
0.9864864864864865,0.20448179271708683,0.9999999999999982
0.9846153846153847,0.1792717086834734,0.9999999999999991
0.9841269841269841,0.17366946778711484,0.9999999999999999
0.9838709677419355,0.17086834733893558,1.0
